dataset,item_id,repetition,source_text,translated_text,source_number_tokens,translated_number_tokens,numbers_match,translation_model,translation_usage,human_audit_status,human_audit_notes
nl4opt,nl4opt-0042,2,"A small bakery has 20000 grams of batter and 14000 grams of milk to make their crepe cakes, sponge cakes, and birthday cakes. A crepe cake needs 400 grams of batter and 200 grams of milk. A sponge cake requires 500 grams of batter and 300 grams of milk. A birthday cake requires 450 grams of batter and 350 grams of milk. If the profit per crepe cake is $12, the profit per sponge cake is $10, and the profit per birthday cake is $15, how many of each should the bakery make to maximize their profit?",一家小面包店有20000克面糊和14000克牛奶来制作他们的千层蛋糕、海绵蛋糕和生日蛋糕。一个千层蛋糕需要400克面糊和200克牛奶。一个海绵蛋糕需要500克面糊和300克牛奶。一个生日蛋糕需要450克面糊和350克牛奶。如果每个千层蛋糕的利润是12美元，每个海绵蛋糕的利润是10美元，每个生日蛋糕的利润是15美元，那么面包店应该各制作多少个才能最大化他们的利润？,"[""20000"", ""14000"", ""400"", ""200"", ""500"", ""300"", ""450"", ""350"", ""12"", ""10"", ""15""]","[""20000"", ""14000"", ""400"", ""200"", ""500"", ""300"", ""450"", ""350"", ""12"", ""10"", ""15""]",True,deepseek-v4-flash,"{""completion_tokens"": 363, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 244, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 12, ""prompt_tokens"": 268, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 631}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0042,3,"A small bakery has 20000 grams of batter and 14000 grams of milk to make their crepe cakes, sponge cakes, and birthday cakes. A crepe cake needs 400 grams of batter and 200 grams of milk. A sponge cake requires 500 grams of batter and 300 grams of milk. A birthday cake requires 450 grams of batter and 350 grams of milk. If the profit per crepe cake is $12, the profit per sponge cake is $10, and the profit per birthday cake is $15, how many of each should the bakery make to maximize their profit?",一家小面包店有20000克面糊和14000克牛奶，用于制作千层蛋糕、海绵蛋糕和生日蛋糕。一个千层蛋糕需要400克面糊和200克牛奶。一个海绵蛋糕需要500克面糊和300克牛奶。一个生日蛋糕需要450克面糊和350克牛奶。如果每个千层蛋糕的利润是12美元，每个海绵蛋糕的利润是10美元，每个生日蛋糕的利润是15美元，那么面包店应该各制作多少个才能最大化利润？,"[""20000"", ""14000"", ""400"", ""200"", ""500"", ""300"", ""450"", ""350"", ""12"", ""10"", ""15""]","[""20000"", ""14000"", ""400"", ""200"", ""500"", ""300"", ""450"", ""350"", ""12"", ""10"", ""15""]",True,deepseek-v4-flash,"{""completion_tokens"": 856, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 738, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 12, ""prompt_tokens"": 268, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1124}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0052,1,"Forest Paper makes two types of products: graph paper and music paper. Each type of paper requires the use of two machines, a printing machine and a scanning machine. It takes 3 minutes on the printing machine and 5.5 minutes on the scanning machine to make a ream of graph paper. On the other hand, it takes 1.5 minutes on the printing machine and 3 minutes on the scanning machine to make a ream of music paper. Each machine is available for a maximum of 350 minutes per day. The company sells a package of graph paper at a profit of $4 and a package of music paper at a profit of $2.5. The company can sell all the paper it makes. How many reams of each type should the company produce in a day in order to maximize profit? What is that profit?",森林纸业生产两种产品：方格纸和音乐纸。每种纸都需要使用两台机器，一台印刷机和一台扫描机。生产一令方格纸需要在印刷机上加工3分钟，在扫描机上加工5.5分钟。另一方面，生产一令音乐纸需要在印刷机上加工1.5分钟，在扫描机上加工3分钟。每台机器每天最多可用350分钟。公司以每令方格纸利润4美元、每令音乐纸利润2.5美元的价格出售。公司可以卖出所有生产的纸。为了最大化利润，公司每天应该生产多少令每种纸？该利润是多少？,"[""3"", ""5.5"", ""1.5"", ""3"", ""350"", ""4"", ""2.5""]","[""3"", ""5.5"", ""1.5"", ""3"", ""350"", ""4"", ""2.5""]",True,deepseek-v4-flash,"{""completion_tokens"": 857, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 721, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 189, ""prompt_tokens"": 317, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 1174}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0052,2,"Forest Paper makes two types of products: graph paper and music paper. Each type of paper requires the use of two machines, a printing machine and a scanning machine. It takes 3 minutes on the printing machine and 5.5 minutes on the scanning machine to make a ream of graph paper. On the other hand, it takes 1.5 minutes on the printing machine and 3 minutes on the scanning machine to make a ream of music paper. Each machine is available for a maximum of 350 minutes per day. The company sells a package of graph paper at a profit of $4 and a package of music paper at a profit of $2.5. The company can sell all the paper it makes. How many reams of each type should the company produce in a day in order to maximize profit? What is that profit?",Forest Paper 生产两种产品：图表纸和音乐纸。每种纸都需要使用两台机器，一台印刷机和一台扫描机。生产一令图表纸需要在印刷机上花费3分钟，在扫描机上花费5.5分钟。另一方面，生产一令音乐纸需要在印刷机上花费1.5分钟，在扫描机上花费3分钟。每台机器每天最多可用350分钟。公司以每包4美元的利润销售图表纸，以每包2.5美元的利润销售音乐纸。公司可以售出所有生产的纸。为了最大化利润，公司每天应该生产多少令每种纸？利润是多少？,"[""3"", ""5.5"", ""1.5"", ""3"", ""350"", ""4"", ""2.5""]","[""3"", ""5.5"", ""1.5"", ""3"", ""350"", ""4"", ""2.5""]",True,deepseek-v4-flash,"{""completion_tokens"": 933, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 796, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 61, ""prompt_tokens"": 317, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1250}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0052,3,"Forest Paper makes two types of products: graph paper and music paper. Each type of paper requires the use of two machines, a printing machine and a scanning machine. It takes 3 minutes on the printing machine and 5.5 minutes on the scanning machine to make a ream of graph paper. On the other hand, it takes 1.5 minutes on the printing machine and 3 minutes on the scanning machine to make a ream of music paper. Each machine is available for a maximum of 350 minutes per day. The company sells a package of graph paper at a profit of $4 and a package of music paper at a profit of $2.5. The company can sell all the paper it makes. How many reams of each type should the company produce in a day in order to maximize profit? What is that profit?",Forest Paper公司生产两种产品：坐标纸和音乐纸。每种纸张都需要使用两台机器：印刷机和扫描机。生产一令坐标纸需要在印刷机上花费3分钟，在扫描机上花费5.5分钟。生产一令音乐纸需要在印刷机上花费1.5分钟，在扫描机上花费3分钟。每台机器每天最多可用350分钟。公司以每包4美元的利润出售坐标纸，每包2.5美元的利润出售音乐纸。公司可以销售所有生产的纸张。公司每天应生产多少令每种纸张以最大化利润？最大利润是多少？,"[""3"", ""5.5"", ""1.5"", ""3"", ""350"", ""4"", ""2.5""]","[""3"", ""5.5"", ""1.5"", ""3"", ""350"", ""4"", ""2.5""]",True,deepseek-v4-flash,"{""completion_tokens"": 688, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 557, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 61, ""prompt_tokens"": 317, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1005}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0054,1,Ayse produces a plant growth compound by mixing two types of fertilizer: C and Y. This growth compound must contain at least 5 units of nitrous oxide and 8 units of vitamin mix. Fertilizer C and Y cost $2 and $3 per kg respectively. Fertilizer C contains 1.5 units of nitrous oxide per kg and 3 units of vitamin mix per kg. Fertilizer Y contains 5 units of nitrous oxide per kg and 1 unit of vitamin mix per kg. Determine the minimum cost of Ayse's compound.,Ayse通过混合两种肥料C和Y来生产植物生长复合物。该生长复合物必须至少含有5单位的氧化亚氮和8单位的维生素混合物。肥料C和Y的成本分别为每公斤2美元和3美元。肥料C每公斤含有1.5单位的氧化亚氮和3单位的维生素混合物。肥料Y每公斤含有5单位的氧化亚氮和1单位的维生素混合物。确定Ayse复合物的最小成本。,"[""5"", ""8"", ""2"", ""3"", ""1.5"", ""3"", ""5"", ""1""]","[""5"", ""8"", ""2"", ""3"", ""1.5"", ""3"", ""5"", ""1""]",True,deepseek-v4-flash,"{""completion_tokens"": 178, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 78, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 130, ""prompt_tokens"": 258, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 436}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0054,2,Ayse produces a plant growth compound by mixing two types of fertilizer: C and Y. This growth compound must contain at least 5 units of nitrous oxide and 8 units of vitamin mix. Fertilizer C and Y cost $2 and $3 per kg respectively. Fertilizer C contains 1.5 units of nitrous oxide per kg and 3 units of vitamin mix per kg. Fertilizer Y contains 5 units of nitrous oxide per kg and 1 unit of vitamin mix per kg. Determine the minimum cost of Ayse's compound.,Ayse 通过混合两种肥料 C 和 Y 来生产一种植物生长化合物。这种生长化合物必须至少含有 5 单位的一氧化二氮和 8 单位的维生素混合物。肥料 C 和 Y 每公斤的成本分别为 $2 和 $3。肥料 C 每公斤含有 1.5 单位的一氧化二氮和 3 单位的维生素混合物。肥料 Y 每公斤含有 5 单位的一氧化二氮和 1 单位的维生素混合物。确定 Ayse 化合物的最小成本。,"[""5"", ""8"", ""2"", ""3"", ""1.5"", ""3"", ""5"", ""1""]","[""5"", ""8"", ""2"", ""3"", ""1.5"", ""3"", ""5"", ""1""]",True,deepseek-v4-flash,"{""completion_tokens"": 1628, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 1506, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 2, ""prompt_tokens"": 258, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1886}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0054,3,Ayse produces a plant growth compound by mixing two types of fertilizer: C and Y. This growth compound must contain at least 5 units of nitrous oxide and 8 units of vitamin mix. Fertilizer C and Y cost $2 and $3 per kg respectively. Fertilizer C contains 1.5 units of nitrous oxide per kg and 3 units of vitamin mix per kg. Fertilizer Y contains 5 units of nitrous oxide per kg and 1 unit of vitamin mix per kg. Determine the minimum cost of Ayse's compound.,艾丝通过混合两种肥料：C 和 Y 来生产一种植物生长剂。这种生长剂必须至少含有 5 单位的氧化亚氮和 8 单位的维生素混合物。肥料 C 和 Y 每公斤成本分别为 2 美元和 3 美元。肥料 C 每公斤含有 1.5 单位的氧化亚氮和 3 单位的维生素混合物。肥料 Y 每公斤含有 5 单位的氧化亚氮和 1 单位的维生素混合物。确定艾丝的生长剂的最低成本。,"[""5"", ""8"", ""2"", ""3"", ""1.5"", ""3"", ""5"", ""1""]","[""5"", ""8"", ""2"", ""3"", ""1.5"", ""3"", ""5"", ""1""]",True,deepseek-v4-flash,"{""completion_tokens"": 871, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 749, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 2, ""prompt_tokens"": 258, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1129}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0069,1,"A drug company is making allergy pills and fever reducing pills in two factories, factory 1 and factory 2. Factory 1 produces 20 allergy pills and 15 fever reducing pills per hour. Factory 2 produces 10 allergy pills and 30 fever reducing pills per hour.  Factory 1 is much more efficient and only requires 20 units of a rare compound while factory 2 requires 30 units of a rare compound. The company only has available 1000 units of the rare compound. If the company must make at least 700 allergy pills and 600 fever reducing pills, how many hours should each factory be run to minimize the total time needed?",一家制药公司在两家工厂（工厂1和工厂2）生产过敏药和退烧药。工厂1每小时生产20片过敏药和15片退烧药。工厂2每小时生产10片过敏药和30片退烧药。工厂1效率更高，仅需要20单位的稀有化合物，而工厂2需要30单位的稀有化合物。该公司只有1000单位的稀有化合物可用。如果公司必须至少生产700片过敏药和600片退烧药，那么每个工厂应该运行多少小时才能使总时间最小化？,"[""1"", ""2"", ""1"", ""20"", ""15"", ""2"", ""10"", ""30"", ""1"", ""20"", ""2"", ""30"", ""1000"", ""700"", ""600""]","[""1"", ""2"", ""1"", ""20"", ""15"", ""2"", ""10"", ""30"", ""1"", ""20"", ""2"", ""30"", ""1000"", ""700"", ""600""]",True,deepseek-v4-flash,"{""completion_tokens"": 646, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 527, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 152, ""prompt_tokens"": 280, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 926}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0069,2,"A drug company is making allergy pills and fever reducing pills in two factories, factory 1 and factory 2. Factory 1 produces 20 allergy pills and 15 fever reducing pills per hour. Factory 2 produces 10 allergy pills and 30 fever reducing pills per hour.  Factory 1 is much more efficient and only requires 20 units of a rare compound while factory 2 requires 30 units of a rare compound. The company only has available 1000 units of the rare compound. If the company must make at least 700 allergy pills and 600 fever reducing pills, how many hours should each factory be run to minimize the total time needed?",一家制药公司正在生产过敏药和退烧药，有两个工厂：工厂1和工厂2。工厂1每小时生产20粒过敏药和15粒退烧药。工厂2每小时生产10粒过敏药和30粒退烧药。工厂1效率更高，每小时仅需20单位的稀有化合物，而工厂2每小时需要30单位的稀有化合物。该公司只有1000单位的稀有化合物可用。如果公司必须至少生产700粒过敏药和600粒退烧药，那么每个工厂应该运行多少小时才能最小化所需的总时间？,"[""1"", ""2"", ""1"", ""20"", ""15"", ""2"", ""10"", ""30"", ""1"", ""20"", ""2"", ""30"", ""1000"", ""700"", ""600""]","[""1"", ""2"", ""1"", ""20"", ""15"", ""2"", ""10"", ""30"", ""1"", ""20"", ""2"", ""30"", ""1000"", ""700"", ""600""]",True,deepseek-v4-flash,"{""completion_tokens"": 594, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 471, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 24, ""prompt_tokens"": 280, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 874}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0069,3,"A drug company is making allergy pills and fever reducing pills in two factories, factory 1 and factory 2. Factory 1 produces 20 allergy pills and 15 fever reducing pills per hour. Factory 2 produces 10 allergy pills and 30 fever reducing pills per hour.  Factory 1 is much more efficient and only requires 20 units of a rare compound while factory 2 requires 30 units of a rare compound. The company only has available 1000 units of the rare compound. If the company must make at least 700 allergy pills and 600 fever reducing pills, how many hours should each factory be run to minimize the total time needed?",一家制药公司在两个工厂（工厂1和工厂2）生产抗过敏药和退烧药。工厂1每小时生产20片抗过敏药和15片退烧药。工厂2每小时生产10片抗过敏药和30片退烧药。工厂1效率更高，仅需20单位的一种稀有化合物，而工厂2需要30单位。公司仅有1000单位这种稀有化合物。如果公司必须至少生产700片抗过敏药和600片退烧药，每个工厂应运行多少小时以最小化所需的总时间？,"[""1"", ""2"", ""1"", ""20"", ""15"", ""2"", ""10"", ""30"", ""1"", ""20"", ""2"", ""30"", ""1000"", ""700"", ""600""]","[""1"", ""2"", ""1"", ""20"", ""15"", ""2"", ""10"", ""30"", ""1"", ""20"", ""2"", ""30"", ""1000"", ""700"", ""600""]",True,deepseek-v4-flash,"{""completion_tokens"": 551, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 429, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 24, ""prompt_tokens"": 280, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 831}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0072,1,"A university research lab can make two types of diabetes medicine, medicine A and medicine B. Per dose, medicine A takes 30 units of imported material and 50 units of mRNA to make. Per dose, medicine B takes 40 units of imported material and 30 units of mRNA to take. The lab has available at most 300 units of imported material and 400 units of mRNA. The lab can make at most 5 doses of medicine A and the number of doses of medicine B must be larger than the number of dosed of medicine A. If one dose of medicine A can treat 12 people and one dose of medicine B can treat 8 people, how many doses of each should be made to maximize the number of people that can be treated?",一个大学研究实验室可以制造两种糖尿病药物，药物A和药物B。每剂药物A需要30单位的进口材料和50单位的mRNA。每剂药物B需要40单位的进口材料和30单位的mRNA。实验室最多有300单位的进口材料和400单位的mRNA。实验室最多可以制造5剂药物A，且药物B的剂量数量必须大于药物A的剂量数量。如果一剂药物A可以治疗12人，一剂药物B可以治疗8人，应分别制造多少剂量以最大化可治疗的人数？,"[""30"", ""50"", ""40"", ""30"", ""300"", ""400"", ""5"", ""12"", ""8""]","[""30"", ""50"", ""40"", ""30"", ""300"", ""400"", ""5"", ""12"", ""8""]",True,deepseek-v4-flash,"{""completion_tokens"": 841, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 722, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 171, ""prompt_tokens"": 299, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 1140}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0072,2,"A university research lab can make two types of diabetes medicine, medicine A and medicine B. Per dose, medicine A takes 30 units of imported material and 50 units of mRNA to make. Per dose, medicine B takes 40 units of imported material and 30 units of mRNA to take. The lab has available at most 300 units of imported material and 400 units of mRNA. The lab can make at most 5 doses of medicine A and the number of doses of medicine B must be larger than the number of dosed of medicine A. If one dose of medicine A can treat 12 people and one dose of medicine B can treat 8 people, how many doses of each should be made to maximize the number of people that can be treated?",一个大学研究实验室可以生产两种糖尿病药物，药物A和药物B。每剂量药物A需要30单位进口材料和50单位mRNA。每剂量药物B需要40单位进口材料和30单位mRNA。实验室最多有300单位进口材料和400单位mRNA可用。实验室最多可以生产5剂量药物A，且药物B的剂量必须大于药物A的剂量。如果一剂量药物A可以治疗12人，一剂量药物B可以治疗8人，应生产每种药品各多少剂量，以最大化可治疗的人数？,"[""30"", ""50"", ""40"", ""30"", ""300"", ""400"", ""5"", ""12"", ""8""]","[""30"", ""50"", ""40"", ""30"", ""300"", ""400"", ""5"", ""12"", ""8""]",True,deepseek-v4-flash,"{""completion_tokens"": 748, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 627, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 43, ""prompt_tokens"": 299, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1047}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0072,3,"A university research lab can make two types of diabetes medicine, medicine A and medicine B. Per dose, medicine A takes 30 units of imported material and 50 units of mRNA to make. Per dose, medicine B takes 40 units of imported material and 30 units of mRNA to take. The lab has available at most 300 units of imported material and 400 units of mRNA. The lab can make at most 5 doses of medicine A and the number of doses of medicine B must be larger than the number of dosed of medicine A. If one dose of medicine A can treat 12 people and one dose of medicine B can treat 8 people, how many doses of each should be made to maximize the number of people that can be treated?",一个大学研究实验室可以生产两种糖尿病药物，药物A和药物B。每剂药物A需要30单位进口材料和50单位mRNA。每剂药物B需要40单位进口材料和30单位mRNA。实验室最多可提供300单位进口材料和400单位mRNA。实验室最多可生产5剂药物A，并且药物B的剂量必须大于药物A的剂量。如果一剂药物A可治疗12人，一剂药物B可治疗8人，应生产多少剂每种药物，以最大化可治疗的人数？,"[""30"", ""50"", ""40"", ""30"", ""300"", ""400"", ""5"", ""12"", ""8""]","[""30"", ""50"", ""40"", ""30"", ""300"", ""400"", ""5"", ""12"", ""8""]",True,deepseek-v4-flash,"{""completion_tokens"": 893, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 773, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 43, ""prompt_tokens"": 299, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1192}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0103,1,Jordan is a chef. He wants to design a diet consisting of Kebabs and Rice.  Assume that each serving of Rice costs $3 and contains 300 calories and 4.5 grams of protein. Assume that each serving of Kebab costs $2 and contains 200 calories and 4 grams of protein. He's interested in spending as little money as possible but he wants to ensure that his meals have at least 2200 calories and at least 30 grams of protein per day. Formulate a linear programming problem that will help minimize the cost of the diet.,Jordan是一名厨师。他想设计一种包含烤肉串和米饭的饮食。假设每份米饭花费3美元，含有300卡路里和4.5克蛋白质。假设每份烤肉串花费2美元，含有200卡路里和4克蛋白质。他希望尽可能少花钱，但希望确保他每天的餐食至少含有2200卡路里和至少30克蛋白质。制定一个线性规划问题，以帮助最小化饮食成本。,"[""3"", ""300"", ""4.5"", ""2"", ""200"", ""4"", ""2200"", ""30""]","[""3"", ""300"", ""4.5"", ""2"", ""200"", ""4"", ""2200"", ""30""]",True,deepseek-v4-flash,"{""completion_tokens"": 146, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 44, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 133, ""prompt_tokens"": 261, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 407}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0103,2,Jordan is a chef. He wants to design a diet consisting of Kebabs and Rice.  Assume that each serving of Rice costs $3 and contains 300 calories and 4.5 grams of protein. Assume that each serving of Kebab costs $2 and contains 200 calories and 4 grams of protein. He's interested in spending as little money as possible but he wants to ensure that his meals have at least 2200 calories and at least 30 grams of protein per day. Formulate a linear programming problem that will help minimize the cost of the diet.,Jordan是一名厨师。他想设计一种由烤肉串和米饭组成的饮食。假设每份米饭花费3美元，含有300卡路里和4.5克蛋白质。假设每份烤肉串花费2美元，含有200卡路里和4克蛋白质。他希望尽可能少花钱，但希望确保他每天的膳食至少含有2200卡路里和至少30克蛋白质。请制定一个线性规划问题，以帮助最小化饮食成本。,"[""3"", ""300"", ""4.5"", ""2"", ""200"", ""4"", ""2200"", ""30""]","[""3"", ""300"", ""4.5"", ""2"", ""200"", ""4"", ""2200"", ""30""]",True,deepseek-v4-flash,"{""completion_tokens"": 153, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 51, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 5, ""prompt_tokens"": 261, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 414}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0103,3,Jordan is a chef. He wants to design a diet consisting of Kebabs and Rice.  Assume that each serving of Rice costs $3 and contains 300 calories and 4.5 grams of protein. Assume that each serving of Kebab costs $2 and contains 200 calories and 4 grams of protein. He's interested in spending as little money as possible but he wants to ensure that his meals have at least 2200 calories and at least 30 grams of protein per day. Formulate a linear programming problem that will help minimize the cost of the diet.,乔丹是一名厨师。他希望设计一种由烤肉串和米饭组成的饮食。假设每份米饭花费3美元，含有300卡路里和4.5克蛋白质。假设每份烤肉串花费2美元，含有200卡路里和4克蛋白质。他想要尽可能少花钱，但希望确保他每天的膳食至少含有2200卡路里和至少30克蛋白质。请构建一个线性规划问题，以帮助最小化饮食成本。,"[""3"", ""300"", ""4.5"", ""2"", ""200"", ""4"", ""2200"", ""30""]","[""3"", ""300"", ""4.5"", ""2"", ""200"", ""4"", ""2200"", ""30""]",True,deepseek-v4-flash,"{""completion_tokens"": 562, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 459, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 5, ""prompt_tokens"": 261, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 823}",approved,User confirmed human review completion in Codex on 2026-07-12.
