dataset,item_id,repetition,source_text,translated_text,source_number_tokens,translated_number_tokens,numbers_match,translation_model,translation_usage,human_audit_status,human_audit_notes
nl4opt,nl4opt-0054,3,Ayse produces a plant growth compound by mixing two types of fertilizer: C and Y. This growth compound must contain at least 5 units of nitrous oxide and 8 units of vitamin mix. Fertilizer C and Y cost $2 and $3 per kg respectively. Fertilizer C contains 1.5 units of nitrous oxide per kg and 3 units of vitamin mix per kg. Fertilizer Y contains 5 units of nitrous oxide per kg and 1 unit of vitamin mix per kg. Determine the minimum cost of Ayse's compound.,Ayse通过混合两种肥料C和Y来生产一种植物生长复合物。这种生长复合物必须至少含有5单位的氧化亚氮和8单位的维生素混合物。肥料C和Y分别每公斤成本2美元和3美元。肥料C每公斤含有1.5单位的氧化亚氮和3单位的维生素混合物。肥料Y每公斤含有5单位的氧化亚氮和1单位的维生素混合物。确定Ayse复合物的最小成本。,"[""5"", ""8"", ""2"", ""3"", ""1.5"", ""3"", ""5"", ""1""]","[""5"", ""8"", ""2"", ""3"", ""1.5"", ""3"", ""5"", ""1""]",True,deepseek-v4-flash,"{""completion_tokens"": 464, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 363, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 2, ""prompt_tokens"": 258, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 722}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0069,1,"A drug company is making allergy pills and fever reducing pills in two factories, factory 1 and factory 2. Factory 1 produces 20 allergy pills and 15 fever reducing pills per hour. Factory 2 produces 10 allergy pills and 30 fever reducing pills per hour.  Factory 1 is much more efficient and only requires 20 units of a rare compound while factory 2 requires 30 units of a rare compound. The company only has available 1000 units of the rare compound. If the company must make at least 700 allergy pills and 600 fever reducing pills, how many hours should each factory be run to minimize the total time needed?",一个制药公司在两个工厂（工厂1和工厂2）生产过敏药和退烧药。工厂1每小时生产20粒过敏药和15粒退烧药。工厂2每小时生产10粒过敏药和30粒退烧药。工厂1效率更高，只需要20单位的一种稀有化合物，而工厂2需要30单位。该公司只有1000单位的稀有化合物可用。如果公司必须至少生产700粒过敏药和600粒退烧药，每个工厂应该运行多少小时才能最小化所需的总时间？,"[""1"", ""2"", ""1"", ""20"", ""15"", ""2"", ""10"", ""30"", ""1"", ""20"", ""2"", ""30"", ""1000"", ""700"", ""600""]","[""1"", ""2"", ""1"", ""20"", ""15"", ""2"", ""10"", ""30"", ""1"", ""20"", ""2"", ""30"", ""1000"", ""700"", ""600""]",True,deepseek-v4-flash,"{""completion_tokens"": 616, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 502, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 24, ""prompt_tokens"": 280, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 896}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0069,2,"A drug company is making allergy pills and fever reducing pills in two factories, factory 1 and factory 2. Factory 1 produces 20 allergy pills and 15 fever reducing pills per hour. Factory 2 produces 10 allergy pills and 30 fever reducing pills per hour.  Factory 1 is much more efficient and only requires 20 units of a rare compound while factory 2 requires 30 units of a rare compound. The company only has available 1000 units of the rare compound. If the company must make at least 700 allergy pills and 600 fever reducing pills, how many hours should each factory be run to minimize the total time needed?",一家制药公司正在两个工厂（工厂1和工厂2）生产过敏药和退烧药。工厂1每小时生产20粒过敏药和15粒退烧药。工厂2每小时生产10粒过敏药和30粒退烧药。工厂1效率更高，只需要20单位的稀有化合物，而工厂2需要30单位。该公司只有1000单位稀有化合物可用。如果公司必须至少生产700粒过敏药和600粒退烧药，那么每个工厂应该运行多少小时才能使总时间最小化？,"[""1"", ""2"", ""1"", ""20"", ""15"", ""2"", ""10"", ""30"", ""1"", ""20"", ""2"", ""30"", ""1000"", ""700"", ""600""]","[""1"", ""2"", ""1"", ""20"", ""15"", ""2"", ""10"", ""30"", ""1"", ""20"", ""2"", ""30"", ""1000"", ""700"", ""600""]",True,deepseek-v4-flash,"{""completion_tokens"": 1140, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 1023, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 24, ""prompt_tokens"": 280, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1420}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0069,3,"A drug company is making allergy pills and fever reducing pills in two factories, factory 1 and factory 2. Factory 1 produces 20 allergy pills and 15 fever reducing pills per hour. Factory 2 produces 10 allergy pills and 30 fever reducing pills per hour.  Factory 1 is much more efficient and only requires 20 units of a rare compound while factory 2 requires 30 units of a rare compound. The company only has available 1000 units of the rare compound. If the company must make at least 700 allergy pills and 600 fever reducing pills, how many hours should each factory be run to minimize the total time needed?",一家制药公司在两家工厂（工厂1和工厂2）生产抗过敏药和退烧药。工厂1每小时生产20粒抗过敏药和15粒退烧药。工厂2每小时生产10粒抗过敏药和30粒退烧药。工厂1效率更高，只需20单位的稀有化合物，而工厂2需要30单位的稀有化合物。公司只有1000单位的稀有化合物可用。如果公司必须至少生产700粒抗过敏药和600粒退烧药，那么每个工厂应该运行多少小时以最小化总所需时间？,"[""1"", ""2"", ""1"", ""20"", ""15"", ""2"", ""10"", ""30"", ""1"", ""20"", ""2"", ""30"", ""1000"", ""700"", ""600""]","[""1"", ""2"", ""1"", ""20"", ""15"", ""2"", ""10"", ""30"", ""1"", ""20"", ""2"", ""30"", ""1000"", ""700"", ""600""]",True,deepseek-v4-flash,"{""completion_tokens"": 212, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 89, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 24, ""prompt_tokens"": 280, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 492}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0072,1,"A university research lab can make two types of diabetes medicine, medicine A and medicine B. Per dose, medicine A takes 30 units of imported material and 50 units of mRNA to make. Per dose, medicine B takes 40 units of imported material and 30 units of mRNA to take. The lab has available at most 300 units of imported material and 400 units of mRNA. The lab can make at most 5 doses of medicine A and the number of doses of medicine B must be larger than the number of dosed of medicine A. If one dose of medicine A can treat 12 people and one dose of medicine B can treat 8 people, how many doses of each should be made to maximize the number of people that can be treated?",一所大学研究实验室可以生产两种糖尿病药物，药物A和药物B。每剂药物A使用30单位进口材料和50单位mRNA。每剂药物B使用40单位进口材料和30单位mRNA。实验室最多可获取300单位进口材料和400单位mRNA。实验室最多可以生产5剂药物A，并且药物B的剂量必须大于药物A的剂量。如果一剂药物A可以治疗12人，一剂药物B可以治疗8人，那么应该各生产多少剂才能最大化可治疗的人数？,"[""30"", ""50"", ""40"", ""30"", ""300"", ""400"", ""5"", ""12"", ""8""]","[""30"", ""50"", ""40"", ""30"", ""300"", ""400"", ""5"", ""12"", ""8""]",True,deepseek-v4-flash,"{""completion_tokens"": 873, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 754, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 43, ""prompt_tokens"": 299, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1172}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0072,2,"A university research lab can make two types of diabetes medicine, medicine A and medicine B. Per dose, medicine A takes 30 units of imported material and 50 units of mRNA to make. Per dose, medicine B takes 40 units of imported material and 30 units of mRNA to take. The lab has available at most 300 units of imported material and 400 units of mRNA. The lab can make at most 5 doses of medicine A and the number of doses of medicine B must be larger than the number of dosed of medicine A. If one dose of medicine A can treat 12 people and one dose of medicine B can treat 8 people, how many doses of each should be made to maximize the number of people that can be treated?",一个大学研究实验室可以生产两种糖尿病药物，药物A和药物B。每剂药物A需要30单位进口材料和50单位mRNA来生产。每剂药物B需要40单位进口材料和30单位mRNA来生产。实验室最多有300单位进口材料和400单位mRNA可用。实验室最多可以生产5剂药物A，并且药物B的剂量必须大于药物A的剂量。如果一剂药物A可以治疗12人，一剂药物B可以治疗8人，那么应该生产多少剂每种药物，以最大化可以治疗的人数？,"[""30"", ""50"", ""40"", ""30"", ""300"", ""400"", ""5"", ""12"", ""8""]","[""30"", ""50"", ""40"", ""30"", ""300"", ""400"", ""5"", ""12"", ""8""]",True,deepseek-v4-flash,"{""completion_tokens"": 1286, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 1161, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 43, ""prompt_tokens"": 299, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1585}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0072,3,"A university research lab can make two types of diabetes medicine, medicine A and medicine B. Per dose, medicine A takes 30 units of imported material and 50 units of mRNA to make. Per dose, medicine B takes 40 units of imported material and 30 units of mRNA to take. The lab has available at most 300 units of imported material and 400 units of mRNA. The lab can make at most 5 doses of medicine A and the number of doses of medicine B must be larger than the number of dosed of medicine A. If one dose of medicine A can treat 12 people and one dose of medicine B can treat 8 people, how many doses of each should be made to maximize the number of people that can be treated?",一个大学研究实验室可以生产两种类型的糖尿病药物，药物A和药物B。每剂药物A需要30单位的进口原料和50单位的mRNA来生产。每剂药物B需要40单位的进口原料和30单位的mRNA来生产。该实验室最多拥有300单位的进口原料和400单位的mRNA。该实验室最多可以生产5剂药物A，并且药物B的剂量必须大于药物A的剂量。如果一剂药物A可以治疗12人，一剂药物B可以治疗8人，那么应该生产多少剂每种药物才能最大化可以治疗的人数？,"[""30"", ""50"", ""40"", ""30"", ""300"", ""400"", ""5"", ""12"", ""8""]","[""30"", ""50"", ""40"", ""30"", ""300"", ""400"", ""5"", ""12"", ""8""]",True,deepseek-v4-flash,"{""completion_tokens"": 664, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 535, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 43, ""prompt_tokens"": 299, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 963}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0103,1,Jordan is a chef. He wants to design a diet consisting of Kebabs and Rice.  Assume that each serving of Rice costs $3 and contains 300 calories and 4.5 grams of protein. Assume that each serving of Kebab costs $2 and contains 200 calories and 4 grams of protein. He's interested in spending as little money as possible but he wants to ensure that his meals have at least 2200 calories and at least 30 grams of protein per day. Formulate a linear programming problem that will help minimize the cost of the diet.,乔登是一位厨师。他想设计一个由烤肉串和米饭组成的饮食。假设每份米饭花费3美元，含有300卡路里和4.5克蛋白质。假设每份烤肉串花费2美元，含有200卡路里和4克蛋白质。他想要尽可能少花钱，但他希望确保他的每餐每天至少有2200卡路里和至少30克蛋白质。请制定一个线性规划问题，以帮助最小化饮食成本。,"[""3"", ""300"", ""4.5"", ""2"", ""200"", ""4"", ""2200"", ""30""]","[""3"", ""300"", ""4.5"", ""2"", ""200"", ""4"", ""2200"", ""30""]",True,deepseek-v4-flash,"{""completion_tokens"": 766, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 662, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 5, ""prompt_tokens"": 261, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1027}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0103,2,Jordan is a chef. He wants to design a diet consisting of Kebabs and Rice.  Assume that each serving of Rice costs $3 and contains 300 calories and 4.5 grams of protein. Assume that each serving of Kebab costs $2 and contains 200 calories and 4 grams of protein. He's interested in spending as little money as possible but he wants to ensure that his meals have at least 2200 calories and at least 30 grams of protein per day. Formulate a linear programming problem that will help minimize the cost of the diet.,乔丹是一位厨师。他想设计一种由烤肉和米饭组成的饮食。假设每份米饭花费3美元，含有300卡路里和4.5克蛋白质。假设每份烤肉花费2美元，含有200卡路里和4克蛋白质。他希望尽可能少花钱，但希望确保他的每日餐食至少含有2200卡路里和至少30克蛋白质。请制定一个线性规划问题，以帮助最小化饮食成本。,"[""3"", ""300"", ""4.5"", ""2"", ""200"", ""4"", ""2200"", ""30""]","[""3"", ""300"", ""4.5"", ""2"", ""200"", ""4"", ""2200"", ""30""]",True,deepseek-v4-flash,"{""completion_tokens"": 457, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 356, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 5, ""prompt_tokens"": 261, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 718}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0103,3,Jordan is a chef. He wants to design a diet consisting of Kebabs and Rice.  Assume that each serving of Rice costs $3 and contains 300 calories and 4.5 grams of protein. Assume that each serving of Kebab costs $2 and contains 200 calories and 4 grams of protein. He's interested in spending as little money as possible but he wants to ensure that his meals have at least 2200 calories and at least 30 grams of protein per day. Formulate a linear programming problem that will help minimize the cost of the diet.,乔丹是一名厨师。他想设计一种包含烤肉串和米饭的饮食。假设每份米饭花费3美元，含有300卡路里和4.5克蛋白质。假设每份烤肉串花费2美元，含有200卡路里和4克蛋白质。他希望尽可能少花钱，但希望确保他的膳食每天至少有2200卡路里和至少30克蛋白质。请构建一个线性规划问题，以帮助最小化饮食成本。,"[""3"", ""300"", ""4.5"", ""2"", ""200"", ""4"", ""2200"", ""30""]","[""3"", ""300"", ""4.5"", ""2"", ""200"", ""4"", ""2200"", ""30""]",True,deepseek-v4-flash,"{""completion_tokens"": 1401, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 1300, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 5, ""prompt_tokens"": 261, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1662}",approved,User confirmed human review completion in Codex on 2026-07-12.
